"code","wildcard","name","description","file_name","link","type",mode_play,"sub_link","image",view,play,vote,author_id,"publish_at"
NULL,"ddah","Duyen Dang Ao Hoa",NULL,"12341.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"ddgmt","Duyen Dang Gai Mien Tay",NULL,"23506.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"dhbqt","Duyen Hai Bien Que Toi",NULL,"23492.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"dh","Duyen Hong",NULL,"21610.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"dk","Duyen Kiep",NULL,"7315.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"dk","Duyen Kiep",NULL,"7316.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"dk","Duyen Kiep",NULL,"7317.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"dk","Duyen Kiep",NULL,"7318.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"dk","Duyen Kiep",NULL,"7319.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"dk","Duyen Kiep",NULL,"7320.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"dk","Duyen Kiep",NULL,"7321.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"dk","Duyen Kiep",NULL,"7322.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"dk","Duyen Kiep",NULL,"7323.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"dk","Duyen Kiep",NULL,"7324.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"dkll","Duyen Kiep Lo Lang",NULL,"7325.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"dn","Duyen Ngheo",NULL,"21611.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"dnmt","Duyen No Mien Tay",NULL,"21612.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"dp","Duyen Phan",NULL,"7326.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"dp","Duyen Phan",NULL,"7327.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"dp","Duyen Phan",NULL,"7328.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"dp","Duyen Phan",NULL,"7329.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"dpr","Duyên phận (Remix)",NULL,"95.mp4",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"dpr","Duyen Phan remix",NULL,"25247.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"dpyt","Duyen Phan Y Troi",NULL,"12342.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"dpyt","Duyen Phan Y Troi",NULL,"21613.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"dq","Duyen Que",NULL,"2185.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"dq","Duyen Que",NULL,"2186.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"dq","Duyen Que",NULL,"2187.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"dq","Duyen Que",NULL,"2188.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"dq","Duyen Que",NULL,"2189.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"ds","Duyen So",NULL,"21614.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"dsab","Duyen So An Bai",NULL,"2190.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"dscc","Duyen So Cam Ca",NULL,"2191.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"dscc","Duyen So Cam Ca",NULL,"2192.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"dscc","Duyen So Cam Ca",NULL,"2193.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"dt","Duyen The",NULL,"2194.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"dt","Duyen The",NULL,"2195.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"dt","Duyên thề",NULL,"450.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"dt","Duyen Tinh",NULL,"2196.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"dt","Duyen Tinh",NULL,"2197.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"dt","Duyen Tinh",NULL,"7330.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"dt","Duyen Tinh",NULL,"7331.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"dt","Duyen Tinh",NULL,"7332.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"dt","Duyen Tinh",NULL,"7333.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"dt","Duyen Tinh",NULL,"7334.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"dt","Duyen Tinh",NULL,"7335.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"dt","Duyen Tinh",NULL,"7336.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"dt","Duyen Tinh",NULL,"7337.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"dt","Duyen Tinh",NULL,"7338.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"dt","Duyen Tinh",NULL,"7339.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"dt","Duyen Tinh",NULL,"12343.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"dtlno","Duyen Tinh Ly Ngua O",NULL,"21615.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"dtsn","Duyen Tinh Son Nu",NULL,"21616.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"dth","Duyen To Hong",NULL,"7340.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"dv","Duyen Viet",NULL,"7341.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"e","E",NULL,"12295.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"elxt","E La Xu The",NULL,"25248.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"en","E Ngai",NULL,"12296.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"etdye","Elaine Tron Doi Yeu Em",NULL,"12297.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"es","Electric Shock",NULL,"12298.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"e","Em",NULL,"12299.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"e","Em",NULL,"12300.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"e","Em",NULL,"12301.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"e","Em",NULL,"12302.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"eavca","Em Anh Va Co Ay",NULL,"12303.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"ebnt","Em Bao Nhieu Tuoi",NULL,"21617.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"ebt","Em Be Ti",NULL,"12304.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"ebtk","Em Be Tinh Khoi",NULL,"12305.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"ebdnn","Em Ben Doi Ngan Ngo",NULL,"21618.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"eb","Em Biet",NULL,"12306.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"ebknvv","Em Biet Khong Nen Van Vuong",NULL,"12308.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"ebknvvr","Em Biet Khong Nen Van Vuong (Remix)",NULL,"12307.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"ebls","Em Biet Lam Sao",NULL,"12309.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"ebmds","Em Biet Minh Da Sai",NULL,"21619.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"ebpls","Em Biet Phai Lam Sao",NULL,"12310.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"ebtd","Em Biet Tim Dau",NULL,"12311.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"ebds","Em Bo Dong Song",NULL,"12312.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"ebds","Em Bo Dong Song",NULL,"12313.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"ebds","Em Bo Dong Song",NULL,"12314.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"ebds","Em Bo Dong Song",NULL,"12315.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"ebsl","Em Bo Sau Lung",NULL,"12344.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"ebtnt","Em bước theo người ta",NULL,"96.mp4",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"ebvdt","Em Buoc Vao Doi Toi",NULL,"21620.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"eb","Em Buon",NULL,"12316.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"ebat","Em Buon Anh Thuong",NULL,"12317.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"eca","Em Can Anh",NULL,"12318.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"ecca","Em Can Co Anh",NULL,"12320.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"eccar","Em Can Co Anh (Remix)",NULL,"12319.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"ecpdn","Em Chang Phai Do Ngoc",NULL,"21622.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"ecpdna","Em Chang Phai Do Ngoc (Acoustic)",NULL,"21621.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"ectnvq","Em Chet Theo Ngay Vu Quy",NULL,"12321.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"ectnvq","Em Chet Theo Ngay Vu Quy",NULL,"12322.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"eclbt","Em Chi La Ban Than",NULL,"23493.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"ecsbatt","Em Chi Song Ben Anh Tam Thoi",NULL,"12324.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"ecsbattr","Em Chi Song Ben Anh Tam Thoi (Remix)",NULL,"12323.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"ectt","Em Chi The Thoi",NULL,"12325.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"ecya","Em Chi Yeu Anh",NULL,"23507.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"ecyma","Em Chi Yeu Minh Anh",NULL,"23508.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"ecymn","Em Chi Yeu Mot Nguoi",NULL,"12326.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"ectabt","Em Chia Tay Anh Bo Tay",NULL,"12327.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"eca","Em Cho Anh",NULL,"12328.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"ecatl","Em Cho Anh Tro Lai",NULL,"12329.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"ecatl","Em Cho Anh Tro Lai",NULL,"12330.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"ectch","Em Cho Toi Co Hoi",NULL,"12331.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"eccd","Em Chon Co Don",NULL,"12332.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"eccdr","Em Chon Co Don (Remix)",NULL,"23509.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"ecln","Em Chon Loi Nay",NULL,"12333.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"ecby","Em Chua Biet Yeu",NULL,"13595.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"ectb","Em Chua Tung Biet",NULL,"12345.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"ectbr","Em Chua Tung Biet (Remix)",NULL,"23510.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"ecbgcnmx","Em Co Bao Gio Con Nho Mua Xuan",NULL,"12346.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"ecbk","Em Co Biet Khong",NULL,"12347.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"eccdk","Em Co Cho Duoc Khong",NULL,"12348.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"eccn","Em Co Con Nho",NULL,"12349.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"eccnx","Em Co Con Nhu Xua",NULL,"23511.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"eccya","Em Co Con Yeu Anh",NULL,"12350.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"ecdmn","Em Co Dieu Muon Noi",NULL,"12351.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"echla","Em Co Hieu Long Anh",NULL,"12352.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"ecmlnd","Em Co Mai La Niem Dau",NULL,"23512.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"ecnanvec","Em Co Nghe Ai Noi Voi Em Chua",NULL,"12353.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"ecnk","Em Co Nguoi Khac",NULL,"12354.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"ectlbgadk","Em Co The Lam Ban Gai Anh Duoc Khong",NULL,"12355.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"ecvnd","Em Co Ve Noi Day",NULL,"12444.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"ecvkmxd","Em Co Vui Khi Mua Xuan Den",NULL,"7342.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"ecyak","Em Co Yeu Anh Khong",NULL,"23513.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"ecblao","Em Con Be Lam Anh Oi",NULL,"7343.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"ecgvn","Em Con Gai Viet Nam",NULL,"7344.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"ecna","Em Con Nho Anh",NULL,"7345.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"ecna","Em Con Nho Anh",NULL,"23514.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"ecnhdq","Em Con Nho Hay Da Quen",NULL,"7346.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"ecnhdq","Em Con Nho Hay Da Quen",NULL,"7347.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"ecnhdq","Em Con Nho Hay Da Quen",NULL,"7348.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"ecnhedq","Em Con Nho Hay Em Da Quen",NULL,"7349.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"ecnhedq","Em Con Nho Hay Em Da Quen",NULL,"7350.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"ecnh","Em Con Nho Hue",NULL,"7351.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"ecnmx","Em Con Nho Mua Xuan",NULL,"7352.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"ecnmx","Em Con Nho Mua Xuan",NULL,"7353.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"ect1","Em Con Tuoi 15",NULL,"7354.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"ecy","Em còn yêu",NULL,"97.mp4",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"ecytk","Em Con Yeu Toi Khong",NULL,"7355.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"ecytk","Em Con Yeu Toi Khong",NULL,"23515.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"ecd","Em Cu Di",NULL,"7356.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"ecdd","Em Cu Di Di",NULL,"25249.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"ech","Em Cu Hen",NULL,"7357.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"ech","Em Cu Hen",NULL,"7358.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"ecmx","Em Cu Mai Xa",NULL,"12445.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"ecnr","Em Cu Ngo Rang",NULL,"12356.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"ecbsx","Em Cua Ben Song Xua",NULL,"12357.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"ecmwc","Em Cua Mua World Cup",NULL,"12358.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"ecnhnr","Em Cua Ngay Hom Nay (Remix)",NULL,"23516.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"ecnhq","Em Cua Ngay Hom Qua",NULL,"12359.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"ecnhq","Em Cua Ngay Hom Qua",NULL,"12360.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"ecnx","Em Cua Ngay Xua",NULL,"23517.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"ecqk","Em Cua Qua Khu",NULL,"12361.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"ecqk","Em Cua Qua Khu",NULL,"23518.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"ecqk","Em Cua Qua Khu",NULL,"23519.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"ect","Em Cua Toi",NULL,"23520.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"ecdk","Em Cung Da Khac",NULL,"12362.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"ecvt","Em Cung Vo Tinh",NULL,"12364.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"ecvtr","Em Cung Vo Tinh (Remix)",NULL,"12363.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"edbl","Em Da Bao Lan",NULL,"23521.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"edb","Em Da Biet",NULL,"25250.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"edbkrs","Em Da Biet Khoc Roi Sao",NULL,"12365.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"edbkrs","Em Da Biet Khoc Roi Sao",NULL,"23522.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"edctbt","Em Da Cho Toi Bau Troi",NULL,"23523.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"edctmld","Em Da Cho Toi Mot Lan Dau",NULL,"12366.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"edcscd","Em Da Chon Sai Con Duong",NULL,"12367.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"edd","Em Da Den",NULL,"12368.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"edd","Em Da Den",NULL,"12369.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"eddr","Em Da Den (Remix)",NULL,"23494.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"eddltt","Em Da Den Luc Thuc Tinh",NULL,"12446.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"eddt","Em Da Doi Thay",NULL,"2198.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"edkxn","Em Da Khac Xua Nhieu",NULL,"2199.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"edkc","Em Da Khong Con",NULL,"2200.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"edq","Em Da Quen",NULL,"2201.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"edq","Em Da Quen",NULL,"2202.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"edq","Em Da Quen",NULL,"2203.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"edq","Em Da Quen",NULL,"2204.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"edqa","Em Da Quen Anh",NULL,"2206.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"edqa","Em Da Quen Anh",NULL,"2207.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"edqa","Em đã quên anh",NULL,"98.mp4",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"edqar","Em Da Quen Anh (Remix)",NULL,"2205.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"edqmds","Em Da Quen Mot Dong Song",NULL,"2208.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"edqmds","Em Da Quen Mot Dong Song",NULL,"2209.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
